code_source	entity_source_pk_value	code_dataset	count_min	count_max	cd_nom	nom_cite	meta_v_taxref	sample_number_proof	digital_proof	non_digital_proof	altitude_min	altitude_max	geom_4326	geom_point	geom_local	date_min	date_max	validation_comment	observers	comment_description	meta_validation_date	meta_create_date	last_action
CEN_PACA_EXPORT	96348228	DFCP	2	2	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-10-19 00:00:00	1996-10-19 00:00:00		BOET Maurice		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348197	DFCP	30	30	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1995-09-28 00:00:00	1995-09-28 00:00:00		BOET Maurice	ad	\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348181	DFCP	1100	1100	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-03-01 00:00:00	1991-03-01 00:00:00		MISIEK Pascal		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348639	DFCP	5	5	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	01010000206A0800009CC420304D222A41CDCCCCBCFCF35741	1997-01-12 00:00:00	1997-01-12 00:00:00		TATIN David	(D. TATIN ; Ph. PILARD)	\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348547	DFCP	1	1	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	01010000206A0800009CC420304D222A41CDCCCCBCFCF35741	1996-01-15 00:00:00	1996-01-15 00:00:00		PILARD Philippe	biroe	\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348633	DFCP	6	6	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	01010000206A0800009CC420304D222A41CDCCCCBCFCF35741	1991-03-06 00:00:00	1991-03-06 00:00:00		HENRY Pierre-Yves		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348628	DFCP	3	3	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	0101000020E6100000E73A8DB454BE134040A4DFBE0ECC4540	01010000206A0800009CC420304D222A41CDCCCCBCFCF35741	1991-03-08 00:00:00	1991-03-08 00:00:00		HENRY Pierre-Yves		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348733	DFCP	300	300	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E61000008F8D40BCAEDF13403255302AA9BB4540	0101000020E61000008F8D40BCAEDF13403255302AA9BB4540	01010000206A080000333333339F392A419A9999A926E65741	1987-07-26 00:00:00	1987-07-26 00:00:00		DHERMAIN Frank	Parmi un millier de Mouettes rieuses	\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348099	DFCP	10	10	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000083D9B559FEB11407FFB3A70CEC04540	0101000020E6100000083D9B559FEB11407FFB3A70CEC04540	01010000206A080000068195032D04294148E17AB4ABE95741	1995-03-12 00:00:00	1995-03-12 00:00:00		BLASCO André		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348679	DFCP	1	1	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E61000005CACA8C1342C13404F401361C3CB4540	0101000020E61000005CACA8C1342C13404F401361C3CB4540	01010000206A0800003D0AD76351C82941F6285CCF78F35741	1997-03-10 00:00:00	1997-03-10 00:00:00		LEPLEY Michel		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348380	DFCP	3	3	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000B37BF2B0506B12401D38674469AF4540	0101000020E6100000B37BF2B0506B12401D38674469AF4540	01010000206A080000931804D65F552941295C8F521DDB5741	1996-02-10 00:00:00	1996-02-10 00:00:00		THIBAULT Marc		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96658793	DFCP	40	40	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000CC6262F3718D10404D840D4FAFC44540	0101000020E6100000CC6262F3718D10404D840D4FAFC44540	01010000206A08000089416025B02B28413D0AD7E382EC5741	1994-03-12 00:00:00	1994-03-12 00:00:00		BLASCO André		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348703	DFCP	30	30	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-11-12 00:00:00	1996-11-12 00:00:00		TATIN Laurent		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348559	DFCP	160	160	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E61000000B293FA9F6C91340E5F21FD26FB74540	0101000020E61000000B293FA9F6C91340E5F21FD26FB74540	01010000206A08000096438BECEA2C2A41AE47E14A87E25741	1988-03-05 00:00:00	1988-03-05 00:00:00		PILARD Philippe		\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348727	DFCP	0	0	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E61000005CACA8C1344C12404772F90FE9AF4540	0101000020E61000005CACA8C1344C12404772F90FE9AF4540	01010000206A0800000000000010422941000000407DDB5741	1992-01-26 00:00:00	1992-01-26 00:00:00		DHERMAIN Frank	Régulière en mer	\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96348170	DFCP	30	30	3272	LARMEL	12	\N	\N	\N	0	0	0101000020E61000005CACA8C1344C12404772F90FE9AF4540	0101000020E61000005CACA8C1344C12404772F90FE9AF4540	01010000206A0800000000000010422941000000407DDB5741	1996-03-09 00:00:00	1996-03-09 00:00:00		KAYSER Yves	adultes	\N	2020-02-12 14:04:42.735559	I
CEN_PACA_EXPORT	96524545	DFCP	83	83	199335	PHOROS	12	\N	\N	\N	0	0	0101000020E610000052616C21C8C1144004560E2DB2B54540	0101000020E610000052616C21C8C1144004560E2DB2B54540	01010000206A080000000000005AC62A41000000C08CE15741	1993-09-18 00:00:00	1993-09-18 00:00:00		BRUN Luc		\N	2020-02-12 14:04:42.735559	I
