id_synthese	unique_id_sinp	unique_id_sinp_grp	code_source	code_module	entity_source_pk_value	code_dataset	code_nomenclature_geo_object_nature	code_nomenclature_grp_typ	code_nomenclature_obs_meth	code_nomenclature_obs_technique	code_nomenclature_bio_status	code_nomenclature_bio_condition	code_nomenclature_naturalness	code_nomenclature_exist_proof	code_nomenclature_valid_status	code_nomenclature_diffusion_level	code_nomenclature_life_stage	code_nomenclature_sex	code_nomenclature_obj_count	code_nomenclature_type_count	code_nomenclature_sensitivity	code_nomenclature_observation_status	code_nomenclature_blurring	code_nomenclature_source_status	code_nomenclature_info_geo_type	count_min	count_max	cd_nom	nom_cite	meta_v_taxref	sample_number_proof	digital_proof	non_digital_proof	altitude_min	altitude_max	geom_4326	geom_point	geom_local	date_min	date_max	validator	validation_comment	observers	determiner	id_digitiser	code_nomenclature_determination_method	comment_context	comment_description	meta_validation_date	meta_create_date	meta_update_date	last_action
24978166	\N	\N	1	\N	96597172	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1994-04-24 00:00:00	1994-04-24 00:00:00	 		BOET Maurice	 	\N	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
24978167	\N	\N	1	\N	96597160	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1994-04-29 00:00:00	1994-04-29 00:00:00	 		BOET Maurice	 	\N	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
24978168	\N	\N	1	\N	96597187	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-03-12 00:00:00	1996-03-12 00:00:00	 		MISIEK Pascal	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978169	\N	\N	1	\N	96597168	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	4	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-05-03 00:00:00	1986-05-03 00:00:00	 		BOET Maurice	 	\N	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
24978170	\N	\N	1	\N	96597170	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-06-02 00:00:00	1986-06-02 00:00:00	 		BOET Maurice	 	\N	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
24978171	\N	\N	1	\N	96597171	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-06-13 00:00:00	1996-06-13 00:00:00	 		BOET Maurice	 	\N	\N	\N	ad	\N	2020-02-12 14:04:42.735559	\N	I
24978172	\N	\N	1	\N	97000957	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-05-06 00:00:00	1991-05-06 00:00:00	 		MISIEK Pascal	 	\N	\N	\N	1ad	\N	2020-02-12 14:04:42.735559	\N	I
24978173	\N	\N	1	\N	96597188	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1990-04-17 00:00:00	1990-04-17 00:00:00	 		MISIEK Pascal	 	\N	\N	\N	1ad	\N	2020-02-12 14:04:42.735559	\N	I
24978174	\N	\N	1	\N	96597185	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1990-04-25 00:00:00	1990-04-25 00:00:00	 		MISIEK Pascal	 	\N	\N	\N	1ad	\N	2020-02-12 14:04:42.735559	\N	I
24978175	\N	\N	1	\N	96597164	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1996-05-23 00:00:00	1996-05-23 00:00:00	 		BOET Maurice	 	\N	\N	\N	2A	\N	2020-02-12 14:04:42.735559	\N	I
24978176	\N	\N	1	\N	96597181	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1989-04-06 00:00:00	1989-04-06 00:00:00	 		MISIEK Pascal	 	\N	\N	\N	ad.	\N	2020-02-12 14:04:42.735559	\N	I
24978177	\N	\N	1	\N	96597180	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1989-08-06 00:00:00	1989-08-06 00:00:00	 		MISIEK Pascal	 	\N	\N	\N	juv.	\N	2020-02-12 14:04:42.735559	\N	I
24978178	\N	\N	1	\N	96597177	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	0101000020E6100000EBAD81AD12CC1C40A4703D0AD7D34540	01010000206A08000000000000C0B22F410000008082015841	1988-05-29 00:00:00	1988-05-29 00:00:00	 		MISIEK Pascal	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978179	\N	\N	1	\N	96596962	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	18	18	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000B37BF2B0506B12401D38674469AF4540	0101000020E6100000B37BF2B0506B12401D38674469AF4540	01010000206A080000931804D65F552941295C8F521DDB5741	1995-03-03 00:00:00	1995-03-03 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978180	\N	\N	1	\N	96596957	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	46	46	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000B37BF2B0506B12401D38674469AF4540	0101000020E6100000B37BF2B0506B12401D38674469AF4540	01010000206A080000931804D65F552941295C8F521DDB5741	1993-11-12 00:00:00	1993-11-12 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978181	\N	\N	1	\N	96597214	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000B37BF2B0506B12401D38674469AF4540	0101000020E6100000B37BF2B0506B12401D38674469AF4540	01010000206A080000931804D65F552941295C8F521DDB5741	1996-01-21 00:00:00	1996-01-21 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978182	\N	\N	1	\N	96596964	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	15	15	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1995-04-11 00:00:00	1995-04-11 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978183	\N	\N	1	\N	96644395	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	14	14	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000000708E6E8F15B114004560E2DB2BD4540	0101000020E61000000708E6E8F15B114004560E2DB2BD4540	01010000206A0800004E6210D8DDAB284185EB51E8D5E65741	1996-03-24 00:00:00	1996-03-24 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978184	\N	\N	1	\N	96596963	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000AF997CB3CD8D12400E2DB29DEFAF4540	0101000020E6100000AF997CB3CD8D12400E2DB29DEFAF4540	01010000206A08000066666626A26A29411F85EB419DDB5741	1995-04-11 00:00:00	1995-04-11 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978185	\N	\N	1	\N	96597012	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800002DB29DAF4F612941C3F5288C47E15741	1992-03-11 00:00:00	1992-03-11 00:00:00	 		PILARD Philippe	 	\N	\N	\N	1°	\N	2020-02-12 14:04:42.735559	\N	I
24978186	\N	\N	1	\N	96597296	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800002DB29DAF4F612941C3F5288C47E15741	1987-09-05 00:00:00	1987-09-05 00:00:00	 		BAYLE Patrick	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978187	\N	\N	1	\N	96639329	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000CC6262F3718D10404D840D4FAFC44540	0101000020E6100000CC6262F3718D10404D840D4FAFC44540	01010000206A08000089416025B02B28413D0AD7E382EC5741	1994-03-12 00:00:00	1994-03-12 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978188	\N	\N	1	\N	96597245	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	20	20	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-05-10 00:00:00	1996-05-10 00:00:00	 		TOURENQ Christophe	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978189	\N	\N	1	\N	96597152	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	20	20	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1995-09-03 00:00:00	1995-09-03 00:00:00	 		TATIN David	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978190	\N	\N	1	\N	96597139	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	105	105	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1996-05-11 00:00:00	1996-05-11 00:00:00	 		KAYSER Yves	 	\N	\N	\N	parades	\N	2020-02-12 14:04:42.735559	\N	I
24978191	\N	\N	1	\N	96597094	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	300	300	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	0101000020E6100000AA9A20EA3E801240CA54C1A8A4B64540	01010000206A0800000AD7A3B04F612941C3F5288C47E15741	1995-08-17 00:00:00	1995-08-17 00:00:00	 		KAYSER Yves	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978192	\N	\N	1	\N	96597011	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	35	35	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E610000069520ABABDA41240BF7D1D3867AC4540	0101000020E610000069520ABABDA41240BF7D1D3867AC4540	01010000206A080000022B8716537929419A9999E9A7D85741	1994-12-06 00:00:00	1994-12-06 00:00:00	 		JOHNSON Alan-Roy	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978193	\N	\N	1	\N	96596975	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	25	25	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000151DC9E53F8418408195438B6C8F4540	0101000020E6100000151DC9E53F8418408195438B6C8F4540	01010000206A080000DF4F8D5740232D418FC2F5A89FC35741	1988-04-26 00:00:00	1988-04-26 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978194	\N	\N	1	\N	96597244	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	13	13	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000D5B2B5BE48C8124088635DDC46CB4540	0101000020E6100000D5B2B5BE48C8124088635DDC46CB4540	01010000206A08000023DBF93ED28A294185EB51B8E3F25741	1995-12-02 00:00:00	1995-12-02 00:00:00	 		TOURENQ Christophe	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978195	\N	\N	1	\N	96596969	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	40	40	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000009F1F46088F361440B30C71AC8BC34540	0101000020E61000009F1F46088F361440B30C71AC8BC34540	01010000206A080000BC749398DF6D2A41D7A3707D01ED5741	1993-04-20 00:00:00	1993-04-20 00:00:00	 		BLASCO André	 	\N	\N	\N	ca 40	\N	2020-02-12 14:04:42.735559	\N	I
24978196	\N	\N	1	\N	96597056	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000107A36AB3E971840B4C876BE9F8A4540	0101000020E6100000107A36AB3E971840B4C876BE9F8A4540	01010000206A0800000000000058302D41000000009DBF5741	1993-05-06 00:00:00	1993-05-06 00:00:00	 		ORSINI Philippe	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978197	\N	\N	1	\N	96597189	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000009548A297510C1D40A60A462575DA4540	0101000020E61000009548A297510C1D40A60A462575DA4540	01010000206A080000AE47E1FAD2D72F4114AE47F160075841	1985-04-21 00:00:00	1985-04-21 00:00:00	 		MISIEK Pascal	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978198	\N	\N	1	\N	96597035	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	7	7	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000007B884677109B18401A51DA1B7C894540	0101000020E61000007B884677109B18401A51DA1B7C894540	01010000206A080000CDCCCC4C06332D4114AE4701A9BE5741	1994-03-31 00:00:00	1994-03-31 00:00:00	 		ORSINI Philippe	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978199	\N	\N	1	\N	96596977	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	7	7	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000DE02098A1F23134031992A1895AC4540	0101000020E6100000DE02098A1F23134031992A1895AC4540	01010000206A0800007B14AE8780C72941B81E85BB05D95741	1996-03-21 00:00:00	1996-03-21 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978200	\N	\N	1	\N	96596981	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	13	13	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000DE02098A1F23134031992A1895AC4540	0101000020E6100000DE02098A1F23134031992A1895AC4540	01010000206A0800007B14AE8780C72941B81E85BB05D95741	1995-04-24 00:00:00	1995-04-24 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978201	\N	\N	1	\N	96597207	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5	5	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000DE02098A1F23134031992A1895AC4540	0101000020E6100000DE02098A1F23134031992A1895AC4540	01010000206A0800007B14AE8780C72941B81E85BB05D95741	1996-03-03 00:00:00	1996-03-03 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978202	\N	\N	1	\N	96597290	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	4	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000DE02098A1F23134031992A1895AC4540	0101000020E6100000DE02098A1F23134031992A1895AC4540	01010000206A0800007B14AE8780C72941B81E85BB05D95741	1996-11-16 00:00:00	1996-11-16 00:00:00	 		THIBAULT Marc	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978203	\N	\N	1	\N	96597282	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	30	30	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000DE02098A1F23134031992A1895AC4540	0101000020E6100000DE02098A1F23134031992A1895AC4540	01010000206A0800007B14AE8780C72941B81E85BB05D95741	1996-09-21 00:00:00	1996-09-21 00:00:00	 		THIBAULT Marc	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978204	\N	\N	1	\N	96596986	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50	50	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1994-11-24 00:00:00	1994-11-24 00:00:00	 		BLASCO André	 	\N	\N	\N	ds lagunes	\N	2020-02-12 14:04:42.735559	\N	I
24978205	\N	\N	1	\N	96597016	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	4	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1995-05-14 00:00:00	1995-05-14 00:00:00	 		OLIOSO Georges	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978206	\N	\N	1	\N	96426614	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1995-02-07 00:00:00	1995-02-07 00:00:00	 		TOURENQ Christophe	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978207	\N	\N	1	\N	96691220	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	2	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1996-02-10 00:00:00	1996-02-10 00:00:00	 		THIBAULT Marc	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978208	\N	\N	1	\N	96740830	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	23	23	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1996-03-09 00:00:00	1996-03-09 00:00:00	 		KAYSER Yves	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978209	\N	\N	1	\N	96474013	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	11	11	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1995-11-11 00:00:00	1995-11-11 00:00:00	 		KAYSER Yves	 	\N	\N	\N	1 jv.	\N	2020-02-12 14:04:42.735559	\N	I
24978210	\N	\N	1	\N	96705720	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	12	12	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1996-02-24 00:00:00	1996-02-24 00:00:00	 		KAYSER Yves	 	\N	\N	\N	3 1ers hiv	\N	2020-02-12 14:04:42.735559	\N	I
24978211	\N	\N	1	\N	96597183	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000001EF98381E7BE1C40AD69DE718AD64540	0101000020E61000001EF98381E7BE1C40AD69DE718AD64540	01010000206A080000295C8F42AFA92F41E17A147EBE035841	1987-04-25 00:00:00	1987-04-25 00:00:00	 		MISIEK Pascal	 	\N	\N	\N	imm ; Plumage 2° été	\N	2020-02-12 14:04:42.735559	\N	I
24978212	\N	\N	1	\N	96597178	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5	5	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E61000001EF98381E7BE1C40AD69DE718AD64540	0101000020E61000001EF98381E7BE1C40AD69DE718AD64540	01010000206A080000295C8F42AFA92F41E17A147EBE035841	1987-05-26 00:00:00	1987-05-26 00:00:00	 		MISIEK Pascal	 	\N	\N	\N	3 ad. + 1 imm. 2° an. + 1 imm. 1° an.	\N	2020-02-12 14:04:42.735559	\N	I
24978213	\N	\N	1	\N	96596954	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5	5	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000581CCEFC6AEE1240A323B9FC87B44540	0101000020E6100000581CCEFC6AEE1240A323B9FC87B44540	01010000206A080000643BDF8FB4A52941A4703D7AABDF5741	1996-03-04 00:00:00	1996-03-04 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978214	\N	\N	1	\N	96680572	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5	5	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000581CCEFC6AEE1240A323B9FC87B44540	0101000020E6100000581CCEFC6AEE1240A323B9FC87B44540	01010000206A080000643BDF8FB4A52941A4703D7AABDF5741	1996-03-05 00:00:00	1996-03-05 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
24978215	\N	\N	1	\N	96596980	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	11	11	3285	LARGEN	\N	\N	\N	\N	0	0	0101000020E6100000581CCEFC6AEE1240A323B9FC87B44540	0101000020E6100000581CCEFC6AEE1240A323B9FC87B44540	01010000206A080000643BDF8FB4A52941A4703D7AABDF5741	1995-09-15 00:00:00	1995-09-15 00:00:00	 		BLASCO André	 	\N	\N	\N		\N	2020-02-12 14:04:42.735559	\N	I
