unique_id_sinp	unique_id_sinp_grp	code_source	code_module	entity_source_pk_value	code_dataset	count_min	count_max	cd_nom	nom_cite	meta_v_taxref	sample_number_proof	digital_proof	non_digital_proof	altitude_min	altitude_max	geom_4326	geom_point	geom_local	date_min	date_max	validator	validation_comment	observers	determiner	id_digitiser	comment_context	comment_description	meta_validation_date	meta_create_date	meta_update_date	last_action
\N	\N	1	\N	96495756	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1994-01-09 00:00:00	1994-01-09 00:00:00	 		KAYSER Yves	 	\N	\N	ad ; fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595425	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1994-06-24 00:00:00	1994-06-24 00:00:00	 		KAYSER Yves	 	\N	\N	juv	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495767	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1994-07-28 00:00:00	1994-07-28 00:00:00	 		KAYSER Yves	 	\N	\N	juv	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495690	3	3	3	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1996-01-19 00:00:00	1996-01-19 00:00:00	 		BLASCO André	 	\N	\N	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495672	3	4	4	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000004777103B53881240ADFA5C6DC5D64540	0101000020E61000004777103B53881240ADFA5C6DC5D64540	01010000206A080000B81E85EBCB61294148E17AA487FC5741	1995-12-21 00:00:00	1995-12-21 00:00:00	 		BLASCO André	 	\N	\N	Dortoir de Goélands leucophés	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595615	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	01010000206A080000AE47E1BAE09C2941F6285CFFD8D95741	1995-12-03 00:00:00	1995-12-03 00:00:00	 		THIBAULT Marc	 	\N	\N	3° hiver	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495686	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	0101000020E6100000CAFD0E4581DE124004560E2DB2AD4540	01010000206A080000AE47E1BAE09C2941F6285CFFD8D95741	1995-04-11 00:00:00	1995-04-11 00:00:00	 		BLASCO André	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495681	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1994-12-10 00:00:00	1994-12-10 00:00:00	 		BLASCO André	 	\N	\N	1 ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595814	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1986-02-09 00:00:00	1986-02-09 00:00:00	 		BAYLE Patrick	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595538	3	4	4	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1996-03-03 00:00:00	1996-03-03 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595609	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	0101000020E610000018601F9DBA3213400F0BB5A679AF4540	01010000206A080000F0A7C6CBB5D029410000005080DB5741	1996-04-11 00:00:00	1996-04-11 00:00:00	 		THIBAULT Marc	 	\N	\N	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595554	3	3	3	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-03-17 00:00:00	1996-03-17 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N	1 1°H, 1 2 ; 1 1°hiv., 1 2°année, 1ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595529	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-08-24 00:00:00	1996-08-24 00:00:00	 		DEFOS-DU-RAU Pierre	 	\N	\N	adulte	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595589	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-10-04 00:00:00	1995-10-04 00:00:00	 		THIBAULT Marc	 	\N	\N	ad graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595605	3	4	4	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-01-07 00:00:00	1996-01-07 00:00:00	 		THIBAULT Marc	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595618	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-02-10 00:00:00	1996-02-10 00:00:00	 		THIBAULT Marc	 	\N	\N	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595606	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1995-04-19 00:00:00	1995-04-19 00:00:00	 		THIBAULT Marc	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595598	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-10-27 00:00:00	1996-10-27 00:00:00	 		THIBAULT Marc	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595620	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1996-09-28 00:00:00	1996-09-28 00:00:00	 		THIBAULT Marc	 	\N	\N	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595445	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1985-11-10 00:00:00	1985-11-10 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595451	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	0101000020E6100000C269C18BBE6212405E4BC8073DB34540	01010000206A08000091ED7C3F8C4F2941D7A3709D58DE5741	1991-05-11 00:00:00	1991-05-11 00:00:00	 		MISIEK Pascal	 	\N	\N	1ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495702	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E610000066DAFE9595C61040462575029AC84540	0101000020E610000066DAFE9595C61040462575029AC84540	01010000206A080000C3F5281C884E2841333333B3E5EF5741	1996-11-22 00:00:00	1996-11-22 00:00:00	 		KAYSER Yves	 	\N	\N	intermedius adulte	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595701	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000009CA73AE466F81640B22E6EA301DC4540	0101000020E61000009CA73AE466F81640B22E6EA301DC4540	01010000206A080000000000006A1B2C410000000064035841	1992-03-21 00:00:00	1992-03-21 00:00:00	 		TARDIEU Claude	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495732	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000007E3A1E33501913406688635DDCAE4540	0101000020E61000007E3A1E33501913406688635DDCAE4540	01010000206A080000DBF97E6A15C1294114AE4791EFDA5741	1996-11-21 00:00:00	1996-11-21 00:00:00	 		KAYSER Yves	 	\N	\N	adultes	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96685628	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E61000006B0E10CCD10313400AD7A3703D324640	0101000020E61000006B0E10CCD10313400AD7A3703D324640	01010000206A080000B81E85EBFF9F2941333333D3404A5841	1993-08-12 00:00:00	1993-08-12 00:00:00	 		OLIOSO Georges	 	\N	\N	adulte	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495687	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E610000011AAD4EC813613406FF085C954B14540	0101000020E610000011AAD4EC813613406FF085C954B14540	01010000206A0800001D5A647BC2D22941CDCCCCDC14DD5741	1996-01-08 00:00:00	1996-01-08 00:00:00	 		BLASCO André	 	\N	\N	fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96495694	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E610000011AAD4EC813613406FF085C954B14540	0101000020E610000011AAD4EC813613406FF085C954B14540	01010000206A0800001D5A647BC2D22941CDCCCCDC14DD5741	1996-01-09 00:00:00	1996-01-09 00:00:00	 		BLASCO André	 	\N	\N	LARFUSFUS	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595825	3	3	3	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000BF60376C5BF41340D26F5F07CEC14540	0101000020E6100000BF60376C5BF41340D26F5F07CEC14540	01010000206A0800008195438B56452A413333334366EB5741	1995-11-24 00:00:00	1995-11-24 00:00:00	 		BAYLE Patrick	 	\N	\N	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595657	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000514EB4AB90121340143FC6DCB52C4640	0101000020E6100000514EB4AB90121340143FC6DCB52C4640	01010000206A080000A4703D4ACCA92941D7A370BD97455841	1996-04-07 00:00:00	1996-04-07 00:00:00	 		OLIOSO Georges	 	\N	\N	passe	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595632	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	0101000020E6100000BF0E9C33A21418403FC6DCB5840C4640	01010000206A0800000000000082BD2C4100000000472D5841	1996-03-17 00:00:00	1996-03-17 00:00:00	 		REYNAUD Patrice	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595658	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000F0164850FC98134022FDF675E0344640	0101000020E6100000F0164850FC98134022FDF675E0344640	01010000206A0800000000000032FA294100000000BF4C5841	1989-03-27 00:00:00	1989-03-27 00:00:00	 		OLIOSO Georges	 	\N	\N	passent	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595491	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-03-12 00:00:00	1989-03-12 00:00:00	 		BOET Maurice	 	\N	\N	gr. ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595501	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-04-12 00:00:00	1996-04-12 00:00:00	 		BOET Maurice	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595493	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-03-13 00:00:00	1989-03-13 00:00:00	 		BOET Maurice	 	\N	\N	gr. ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595513	3	6	6	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-04-14 00:00:00	1996-04-14 00:00:00	 		BOET Maurice	 	\N	\N	4im2ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595508	3	4	4	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-04-17 00:00:00	1996-04-17 00:00:00	 		BOET Maurice	 	\N	\N	3 ad1im ; 3ad+1im graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595492	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1994-09-19 00:00:00	1994-09-19 00:00:00	 		BOET Maurice	 	\N	\N	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595494	3	3	3	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-03-20 00:00:00	1996-03-20 00:00:00	 		BOET Maurice	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595504	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-02-22 00:00:00	1996-02-22 00:00:00	 		BOET Maurice	 	\N	\N	1ad1sub ; graellsii 1 ad + 1 subad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595489	3	12	12	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1993-04-24 00:00:00	1993-04-24 00:00:00	 		BOET Maurice	 	\N	\N	en mer	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595487	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-05-30 00:00:00	1996-05-30 00:00:00	 		BOET Maurice	 	\N	\N		2016-03-01 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595447	3	5	5	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-04-01 00:00:00	1986-04-01 00:00:00	 		MISIEK Pascal	 	\N	\N	2 fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595476	3	21	21	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-04-06 00:00:00	1986-04-06 00:00:00	 		MISIEK Pascal	 	\N	\N	5 graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595478	3	5	5	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-04-16 00:00:00	1986-04-16 00:00:00	 		MISIEK Pascal	 	\N	\N	1 graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595467	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-19 00:00:00	1986-03-19 00:00:00	 		MISIEK Pascal	 	\N	\N	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595474	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-21 00:00:00	1986-03-21 00:00:00	 		MISIEK Pascal	 	\N	\N	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595480	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-22 00:00:00	1986-03-22 00:00:00	 		MISIEK Pascal	 	\N	\N	graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595462	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-24 00:00:00	1986-03-24 00:00:00	 		MISIEK Pascal	 	\N	\N	fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595446	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-27 00:00:00	1986-03-27 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595473	3	9	9	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-03-31 00:00:00	1986-03-31 00:00:00	 		MISIEK Pascal	 	\N	\N	2 fuscus	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595486	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1995-09-09 00:00:00	1995-09-09 00:00:00	 		BOET Maurice	 	\N	\N	ad ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595506	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-09-13 00:00:00	1996-09-13 00:00:00	 		BOET Maurice	 	\N	\N	ad ; graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595488	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-07-17 00:00:00	1996-07-17 00:00:00	 		BOET Maurice	 	\N	\N	ad ; fuscus	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595502	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1996-07-18 00:00:00	1996-07-18 00:00:00	 		BOET Maurice	 	\N	\N	ad ; fuscus	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595497	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1995-09-28 00:00:00	1995-09-28 00:00:00	 		BOET Maurice	 	\N	\N	ad	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595464	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-03-01 00:00:00	1991-03-01 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595454	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1986-05-17 00:00:00	1986-05-17 00:00:00	 		MISIEK Pascal	 	\N	\N	1ad1im	2016-03-01 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595471	3	13	13	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1991-03-25 00:00:00	1991-03-25 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595448	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1990-12-27 00:00:00	1990-12-27 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595479	3	10	10	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1984-04-05 00:00:00	1984-04-05 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595461	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-05-12 00:00:00	1989-05-12 00:00:00	 		MISIEK Pascal	 	\N	\N	fuscus+graellsii	2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595459	3	1	1	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1981-03-13 00:00:00	1981-03-13 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
\N	\N	1	\N	96595455	3	2	2	3297	LARFUS	\N	\N	\N	\N	0	0	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	0101000020E6100000060DFD135CCC1C40DDB5847CD0D34540	01010000206A08000000000000F0B22F41000000407D015841	1989-01-21 00:00:00	1989-01-21 00:00:00	 		MISIEK Pascal	 	\N	\N		2016-10-18 00:00:00	2020-02-12 14:04:42.735559	\N	I
