regne,group1_inpn,group2_inpn,i_cd_ref,i_cd_nom_list,i_nom_valid,i_nb_cd_nom,f_cd_ref,f_cd_nom_list,f_nom_valid,f_nb_cd_nom,att_list,att_nb,media_nb,grappe_change,action,cas
Animalia,Arthropodes,Insectes,240161,[240161],"Tetraloniella dentata (Germar, 1839)",1,1031344,[240161],"Tetralonia dentata (Germar, 1839)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,639063,[639063],"Oxalis corniculata var. atropurpurea Planch., 1857",1,138497,[639063],"Oxalis corniculata subsp. purpurea (Parl.) Arcang., 1882",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,237488,[237488],"Psallus ambiguus (Fallén, 1807)",1,1039191,[237488],"Mesopsallus ambiguus (Fallén, 1807)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,223176,[223176],"Acmaeops pratensis (Laicharting, 1784)",1,527206,[223176],"Gnathacmaeops pratensis (Laicharting, 1784)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,23687,[23687],"Criorhina berberina (Fabricius, 1805)",1,1040591,[23687],"Matsumyia berberina (Fabricius, 1805)",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,535776,[535776],"Melanoplus frigidus frigidus (Boheman, 1846)",1,1027363,[535776],"Bohemanella frigida frigida (Boheman, 1846)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,23976,[23976],"Myopa extricata Collin, 1960",1,967763,[23976],"Myopa pellucida Robineau-Desvoidy, 1830",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,808476,[808476],"Tetraloniella pollinosa (Lepeletier, 1841)",1,240153,[808476],"Tetralonia pollinosa (Lepeletier, 1841)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,248026,[248026],"Khorassania compositella (Treitschke, 1835)",1,1031598,[248026],"Pempelia compositella (Treitschke, 1835)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,111867,[111867],"Oxalis bowiei Lindl., 1834",1,1019488,[111867],"Oxalis bowiei W.T.Aiton ex G.Don, 1831",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,112284,[112284],"Papaver apulum Ten., 1826",1,1019713,[112284],"Roemeria apula (Ten.) Banfi, Bartolucci, J.-M.Tison & Galasso, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,248379,[248379],"Sphinx pinastri Linnaeus, 1758",1,54805,[248379],"Hyloicus pinastri (Linnaeus, 1758)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,258370,[258370],"Xanthogramma dives (Rondani, 1857)",1,1041090,[258370],"Philhelius dives (Rondani, 1857)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,613555,[613555],"Oxalis corniculata var. corniculata L., 1753",1,455754,[613555],"Oxalis corniculata subsp. corniculata L., 1753",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,137771,[137771],"Mentha suaveolens subsp. suaveolens Ehrh., 1792",1,108168,[137771],"Mentha suaveolens Ehrh., 1792",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Gymnospermes,136972,[136972],"Juniperus communis nothosubsp. intermedia (Schur) K.Richt., 1890",1,1039639,[136972],"Juniperus communis nothovar. hemisphaerica (C.Presl) Parl., 1868",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,231223,[231223],"Hyposoter postcaedator Aubert, 1964",1,1026627,[231223],"Hyposoter alpicola (Smits van Burgst, 1914)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,699895,[699895],"Crombrugghia jaeckhi (Bigot & Picard, 1991)",1,415749,[699895],"Oxyptilus jaeckhi Bigot & Picard, 1991",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239517,[239517],"Anthophora salviae (Panzer, 1802)",1,239494,[239517],"Anthophora crinipes Smith, 1854",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239597,[239597],"Coelioxys afra Lepeletier, 1841",1,850185,[239597],"Coelioxys afer Lepeletier, 1841",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,699890,[699890],"Crombrugghia propedistans (Bigot & Picard, 1988)",1,1021600,[699890],"Oxyptilus propedistans (Bigot & Picard, 1988)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,105008,[105008],"Lappula patula (Lehm.) Gürke ex Engl. & Prantl, 1897",1,1026851,[105008],"Lappula patula (Lehm.) Menyh., 1877",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,107132,[107132],"Macrosyringion glutinosum (M.Bieb.) Rothm., 1943",1,109831,[107132],"Odontites glutinosus (M.Bieb.) Benth., 1846",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,514465,[514465],"Leccinellum lepidum (H.Bouchet ex Essette) Bresinsky & Manfr.Binder, 2003",1,1036771,[514465],"Leccinellum tlemcenense (Maire) C.Hahn, 2020",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66164,[66164],Chorthippus parallelus parallelus x C. parallelus erythropus ,1,1029806,[66164],Pseudochorthippus parallelus parallelus x P. parallelus erythropus ,1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,96136,[96136],"Epilobium angustifolium L., 1753",1,90483,[96136],"Chamaenerion angustifolium (L.) Scop., 1771",1,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Gymnospermes,621292,[621292],"Cupressus x leylandii A.B.Jacks. & Dallim., 1926",1,1040732,[621292],"x Hesperotropsis leylandii (A.B.Jacks. & Dallim.) Garland & Gerry Moore, 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Chordés,Oiseaux,933126,[933126],"Anser cygnoid (Linnaeus, 1758)",1,1037430,[933126],"Anser cygnoides (Linnaeus, 1758)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,241843,[241843],"Plateumaris affinis (Kunze, 1818)",1,241845,[241843],"Plateumaris rustica (Kunze, 1818)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,701529,[701529],"Crombrugghia lantoscana (Millière, 1882)",1,415751,[701529],"Oxyptilus lantoscanus Millière, 1882",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,4725,[4725],"Dicranella subulata (Hedw.) Schimp., 1856",1,1036878,[4725],"Dicranellopsis subulata (Hedw.) Bonfim Santos, Siebel & Fedosov, 2023",1,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,716527,[716527],"Parnassius corybas gazeli Praviel, 1936",1,608259,[716527],"Parnassius phoebus gazeli Praviel, 1936",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,962302,"[66145, 66146, 962302]","Gomphocerippus armoricanus Defaut, 2015",3,1027360,"[66145, 66146, 962302]","Chorthippus armoricanus (Defaut, 2015)",3,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239596,[239596],"Coelioxys acanthura (Illiger, 1806)",1,1038728,[239596],"Coelioxys acanthurus (Illiger, 1806)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,134454,[134454],"Euphrasia officinalis subsp. rostkoviana (Hayne) F.Towns., 1884",1,134453,[134454],"Euphrasia officinalis subsp. pratensis Schübl. & G.Martens, 1834",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659283,[659283],"Opegrapha culmigena Lib., 1830",1,1041424,[659283],"Alyxoria culmigena (Lib.) Ertz, 2012",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971798,"[66142, 971798]","Gomphocerippus biguttulus biguttulus (Linnaeus, 1758)",2,66142,"[66142, 971798]","Chorthippus biguttulus biguttulus (Linnaeus, 1758)",2,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,4444,[4444],"Dicranella grevilleana (Brid.) Schimp., 1856",1,1036886,[4444],"Aongstroemia grevilleana (Brid.) Müll.Hal., 1848",1,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239290,[239290],"Amegilla magnilabris (Fedtschenko, 1875)",1,239293,[239290],"Amegilla savignyi (Lepeletier, 1841)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,133970,[133970],"Dryopteris affinis subsp. cambrensis Fraser-Jenk., 1987",1,95557,[133970],"Dryopteris cambrensis (Fraser-Jenk.) Beitel & W.R.Buck, 1988",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,465137,[465137],"Neolentinus suffrutescens (Brot.) T.W.May & A.E.Wood, 1995",1,34280,[465137],"Neolentinus lepideus (Fr.) Redhead & Ginns, 1985",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Arachnides,221448,[221448],"Pholeoixodes hexagonus (Leach, 1815)",1,885220,[221448],"Ixodes hexagonus Leach, 1815",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,116018,[116018],"Prunella x faui Sennen, 1912",1,1030651,[116018],"Prunella x gentianifolia Pau, 1904",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971745,"[432551, 971745]","Gomphocerippus apricarius apricarius (Linnaeus, 1758)",2,432551,"[432551, 971745]","Chorthippus apricarius apricarius (Linnaeus, 1758)",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,850183,[850183],"Vestitohalictus pollinosus (Sichel, 1861)",1,1039416,[850183],"Seladonia pollinosa (Sichel, 1860)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,126563,[126563],"Thymus polytrichus A.Kern. ex Borbás, 1890",1,141708,[126563],"Thymus praecox subsp. polytrichus (A.Kern. ex Borbás) Jalas, 1970",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,66239,[66239],"Melanoplus frigidus (Boheman, 1846)",1,66240,[66239],"Bohemanella frigida (Boheman, 1846)",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,813879,[813879],"Pseudosyria sororiella (Zeller, 1839)",1,248035,[813879],"Pempeliella sororiella (Zeller, 1839)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,718248,[718248],"Lysimachia arvensis subsp. parviflora (Hoffmanns. & Link) Peruzzi, 2010",1,1021454,[718248],"Lysimachia talaverae L.Sáez & Aymerich, 2015",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,112319,[112319],"Papaver hybridum L., 1753",1,1019750,[112319],"Roemeria hispida Stace, 2017",1,,,5,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,612362,[612362],"Stachys germanica subsp. salviifolia (Ten.) Gams, 1927",1,141410,[612362],"Stachys germanica subsp. salviifolia (Ten.) Marnac & A.Reyn., 1910",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,401712,"[401712, 778596]","Polistes opinabilis Kohl, 1898",2,778596,"[401712, 778596]","Polistes nimpha (Christ, 1791)",2,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,55843,[55843],"Opegrapha mougeotii A.Massal., 1853",1,1041432,[55843],"Alyxoria mougeotii (A.Massal.) Ertz, Frisch & G.Thor, 2014",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,138566,[138566],"Papaver dubium subsp. lecoqii (Lamotte) Syme, 1863",1,112327,[138566],"Papaver lecoqii Lamotte, 1851",1,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,13884,[13884],"Barynotus fairmairei Tournier, 1876",1,1027779,[13884],"Barynotus margaritaceus fairmairei Tournier, 1876",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,23673,[23673],"Anasimyia lineata (Fabricius, 1787)",1,983356,[23673],"Eurimyia lineata (Fabricius, 1787)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,35329,[35329],"Cortinarius paleaceus Fr., 1838",1,35019,[35329],"Cortinarius hemitrichus (Pers.) Fr., 1838",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,97785,[97785],"Euphrasia picta Wimm., 1857",1,1019425,[97785],"Euphrasia officinalis subsp. picta (Wimm.) Oborný, 1881",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,24331,[24331],"Xanthogramma pedissequum (Harris, 1778)",1,1041093,[24331],"Philhelius pedissequus (Harris, 1778)",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,659074,[659074],"Polysporina subfuscescens (Nyl.) K.Knudsen & Kocourk., 2008",1,58153,[659074],"Acarospora subfuscescens (Nyl.) H.Magn., 1935",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,247827,[247827],"Crombrugghia tristis (Zeller, 1841)",1,521529,[247827],"Oxyptilus tristis (Zeller, 1841)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,509952,[509952],"Rhodocollybia butyracea f. asema (Fr.) Antonín, Halling & Noordel., 1997",1,1030675,[509952],"Rhodocollybia asema (Fr.) Bendiksen & Dima, 2021",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,112405,[112405],"Parentucellia viscosa (L.) Caruel, 1885",1,85704,[112405],"Bellardia viscosa (L.) Fisch. & C.A.Mey., 1836",1,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,285335,[285335],"Loxocera albiseta (Schrank, 1803)",1,1040196,[285335],"Imantimyia albiseta (Schrank, 1803)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239672,[239672],"Eucera eucnemidea Dours, 1873",1,1025959,[239672],"Eucera grisea Fabricius, 1793",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,239322,[239322],"Andrena carantonica Pérez, 1902",1,712919,[239322],"Andrena scotica Perkins, 1916",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,134348,[134348],"Euphorbia amygdaloides subsp. amygdaloides L., 1753",1,97452,[134348],"Euphorbia amygdaloides L., 1753",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,248380,[248380],"Sphinx maurorum (Jordan, 1931)",1,1041104,[248380],"Hyloicus maurorum (Jordan, 1931)",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,36132,[36132],"Hebeloma fastibile (Pers.) P.Kumm., 1871",1,461986,[36132],"Hebeloma laterinum (Batsch) Vesterh., 2005",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,85500,[85500],"Ballota hispanica (L.) Benth., 1834",1,1027543,[85500],"Pseudodictamnus hispanicus (L.) Salmaki & Siadati, 2018",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,808469,[808469],"Tetraloniella strigata (Lepeletier, 1841)",1,240158,[808469],"Tetralonia strigata (Lepeletier, 1841)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971792,"[66140, 971792]","Gomphocerippus brunneus brunneus (Thunberg, 1815)",2,66140,"[66140, 971792]","Chorthippus brunneus brunneus (Thunberg, 1815)",2,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,38801,[38801],"Pluteus tricuspidatus Velen., 1939",1,38799,[38801],"Pluteus atromarginatus (Konrad) Kühner, 1935",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,100542,[100542],"Gomphocarpus fruticosus (L.) R.Br., 1809",1,100543,[100542],"Gomphocarpus fruticosus (L.) W.T.Aiton, 1811",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,113825,"[113825, 113874]","Plantago capitellata Ramond ex DC., 1805",2,970405,"[113825, 113874]","Plantago subulata var. capitellata (Ramond ex DC.) Decne., 1852",2,,,7,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,247826,[247826],"Crombrugghia distans (Zeller, 1847)",1,521528,[247826],"Oxyptilus distans (Zeller, 1847)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,160459,[160459],"Melampyrum catalaunicum Freyn, 1884",1,160460,[160459],"Melampyrum nemorosum subsp. catalaunicum (Freyn) Beauverd, 1912",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,217422,[217422],"Cheilosia urbana (Meigen, 1822)",1,1040722,[217422],"Cheilosia urbanus (Meigen, 1822)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Chordés,Oiseaux,4247,[4247],"Sylvia curruca (Linnaeus, 1758)",1,1027359,[4247],"Curruca curruca (Linnaeus, 1758)",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,699900,[699900],"Crombrugghia adamczewskii (Bigot & Picard, 1988)",1,415746,[699900],"Oxyptilus adamczewskii Bigot & Picard, 1988",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,24329,[24329],"Xanthogramma citrofasciatum (De Geer, 1776)",1,1041089,[24329],"Philhelius citrofasciatus (De Geer, 1776)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,111628,[111628],"Orobanche picridis F.W.Schultz, 1830",1,1027514,[111628],"Orobanche picridis-hieracioidis Holandre, 1829",1,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,317792,[317792],"Coelioxys alata Förster, 1853",1,850186,[317792],"Coelioxys alatus Förster, 1853",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,133968,[133968],"Dryopteris affinis subsp. affinis (Lowe) Fraser-Jenk., 1979",1,1038740,[133968],"Dryopteris affinis (Lowe) Fraser-Jenk., 1979 s.s. [nom. cons. prop.]",1,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Ptéridophytes,145877,[145877],"Cystopteris fragilis var. huteri Hausm. ex Milde, 1867",1,133623,[145877],"Cystopteris fragilis subsp. huteri (Hausm. ex Milde) Grinț. & I.Grinț., 1952",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971800,"[66136, 971800]","Gomphocerippus mollis (Charpentier, 1825)",2,66136,"[66136, 971800]","Chorthippus mollis (Charpentier, 1825)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,258372,[258372],"Xanthogramma stackelbergi Violovitsh, 1975",1,1041094,[258372],"Philhelius stackelbergi (Violovitsh, 1975)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971744,"[66130, 971744]","Gomphocerippus apricarius (Linnaeus, 1758)",2,66130,"[66130, 971744]","Chorthippus apricarius (Linnaeus, 1758)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,127685,[127685],"Tristagma uniflorum (Lindl.) Traub, 1963",1,103675,[127685],"Ipheion uniflorum (Lindl.) Raf., 1837",1,,,4,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,131361,[131361],"Androsace adfinis subsp. brigantiaca (Jord. & Fourr.) Kress, 1981",1,82487,[131361],"Androsace brigantiaca Jord. & Fourr., 1868",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971789,"[426091, 971789]","Gomphocerippus sampeyrensis (Nadig, 1986)",2,426091,"[426091, 971789]","Chorthippus sampeyrensis Nadig, 1986",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Crustacés,426861,[426861],"Paraschizidium olearum Verhoeff, 1919",1,310658,[426861],"Paraschizidium coeculum (Silvestri, 1897)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,131499,[131499],"Antirrhinum majus subsp. majus L., 1753",1,83058,[131499],"Antirrhinum majus L., 1753",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,112285,[112285],"Papaver argemone L., 1753",1,117874,[112285],"Roemeria argemone (L.) C.Morales, R.Mend. & Romero García, 1988",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,253305,[253305],"Merulempista ragonoti juanella Leraut, 2002",1,1021621,[253305],"Merulempista azrouella juanella (Leraut, 2002)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Crustacés,241234,[241234],"Echinogammarus pungens (H. Milne Edwards, 1840)",1,1027593,[241234],"Pectenogammarus pungens (H. Milne Edwards, 1840)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Ascomycètes,Lichens,59510,[59510],"Caloplaca aurantia (Pers.) Hellb., 1890",1,977705,[59510],"Variospora aurantia (Pers.) Arup, Frödén & Søchting, 2013",1,,,2,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971801,"[432552, 971801]","Gomphocerippus mollis mollis (Charpentier, 1825)",2,432552,"[432552, 971801]","Chorthippus mollis mollis (Charpentier, 1825)",2,,,6,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Bryophytes,Mousses,4726,[4726],"Dicranella varia (Hedw.) Schimp., 1856",1,1036884,[4726],"Calcidicranella varia (Hedw.) Bonfim Santos, Fedosov & Jan Kučera, 2023",1,,,1,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,971809,"[66149, 971809]","Gomphocerippus saulcyi (Krauss, 1888)",2,66149,"[66149, 971809]","Chorthippus saulcyi (Krauss, 1888)",2,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Myriapodes,227799,[227799],"Strigamia crassipes (C.L. Koch, 1835)",1,1031115,[227799],"Strigamia carniolensis (Verhoeff, 1895)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Animalia,Arthropodes,Insectes,53108,[53108],"Coelioxys quadridentata (Linnaeus, 1758)",1,850196,[53108],"Coelioxys quadridentatus (Linnaeus, 1758)",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,125263,[125263],"Suaeda vera Forssk. ex J.F.Gmel., 1791",1,1021698,[125263],"Suaeda vera Forssk. ex J.F.Gmel., 1776",1,,,3,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Fungi,Basidiomycètes,Autres,29791,[29791],"Xerocomus ferrugineus (Schaeff.) Bon, 1985",1,1030017,[29791],"Xerocomus ferrugineus (Schaeff.) Alessio, 1985",1,,,,cas1,Update cd_ref no changes for attributes and medium,update cd_ref
Plantae,Trachéophytes,Angiospermes,137759,[137759],"Mentha longifolia subsp. longifolia (L.) Huds., 1762",1,108103,"[108103, 137759]","Mentha longifolia (L.) Huds., 1762",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Gymnospermes,113682,[113682],"Pinus mugo Turra, 1764",1,113682,"[113682, 161377]","Pinus mugo Turra, 1764",2,,,4,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Animalia,Arthropodes,Insectes,644013,[644013],"Volucella bombylans var. bombylans (Linnaeus, 1758)",1,24588,"[24588, 644013]","Volucella bombylans (Linnaeus, 1758)",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Gymnospermes,136979,[136979],"Juniperus oxycedrus subsp. oxycedrus L., 1753",1,104409,"[136979, 718242]","Juniperus oxycedrus L., 1753",2,,,1,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,141718,[141718],"Thymus pulegioides subsp. pulegioides L., 1753",1,126566,"[126566, 141718]","Thymus pulegioides L., 1753",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Angiospermes,105297,[105297],"Lavandula angustifolia Mill., 1768",1,105297,"[105297, 137161]","Lavandula angustifolia Mill., 1768",2,,,3,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Plantae,Trachéophytes,Gymnospermes,136983,[136983],"Juniperus phoenicea subsp. phoenicea L., 1753",1,104410,"[104410, 136983]","Juniperus phoenicea L., 1753",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Fungi,Basidiomycètes,Autres,39307,[39307],"Lactarius azonites (Bull.) Fr., 1838",1,39307,"[39307, 469857]","Lactarius azonites (Bull.) Fr., 1838",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
Animalia,Arthropodes,Insectes,12527,[12527],"Plateumaris discolor (Panzer, 1795)",1,12528,"[12527, 12528]","Plateumaris sericea (Linnaeus, 1758)",2,,,,"cas3: 2 grappes, cas3: f_cd_ref",Merge attributes if exists,merge
